Name,Language,Description,URL,Stars,Month
kraken,go,P2P docker registry capable of distributing TBs of data in seconds,https://github.com/uber/kraken,724,3
the-way-to-go_ZH_CN,go,《The Way to Go》中文译本，中文正式名《Go 入门指南》,https://github.com/Unknwon/the-way-to-go_ZH_CN,84,3
vulcanizer,go,GitHub's ops focused Elasticsearch library,https://github.com/github/vulcanizer,83,3
awesome-go,go,"A curated list of awesome Go frameworks, libraries and software",https://github.com/avelino/awesome-go,354,3
PPGo_Job,go,PPGo_Job是一款可视化的、多人多权限的定时任务管理系统，采用golang开发，安装方便，资源消耗少，支持大并发，可同时管理多台服务器上的定时任务。,https://github.com/george518/PPGo_Job,53,3
nutsdb,go,"A simple, fast, embeddable, persistent key/value store written in pure Go. It supports fully serializable transactions and many data structures such as list, set, sorted set.",https://github.com/xujiajun/nutsdb,104,3
go-micro,go,A microservice framework,https://github.com/micro/go-micro,96,3
cds,go,Enterprise-Grade Continuous Delivery & DevOps Automation Open Source Platform,https://github.com/ovh/cds,80,3
pipe-to-me,go,Stream data over http using curl.,https://github.com/jpschroeder/pipe-to-me,79,3
caddy,go,"Fast, cross-platform HTTP/2 web server with automatic HTTPS",https://github.com/mholt/caddy,62,3
mercure,go,Server-sent live updates: protocol and reference implementation,https://github.com/dunglas/mercure,55,3
server,go,A simple server for sending and receiving messages in real-time per web socket. (Includes a sleek web-ui),https://github.com/gotify/server,1058,3
flyover-reverse-engineering,go,Reversing Apple's 3D satellite mode,https://github.com/retroplasma/flyover-reverse-engineering,294,3
slim,go,Unbelievably space efficient data structures in Golang.,https://github.com/openacid/slim,303,3
dgraph,go,"Fast, Distributed Graph DB",https://github.com/dgraph-io/dgraph,76,3
dragonboat,go,A feature complete and high performance multi-group Raft library in Go.,https://github.com/lni/dragonboat,55,3
submariner,go,"Connect all your Kubernetes clusters, no matter where they are in the world.",https://github.com/rancher/submariner,172,3
bigqueue,go,"Embedded, Fast and Persistent bigqueue implementation",https://github.com/grandecola/bigqueue,92,3
go-asciibot,go,Golang ASCII Robot Generator,https://github.com/mattes/go-asciibot,84,3
frp,go,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,https://github.com/fatedier/frp,148,3
kaf,go,"Modern CLI for Apache Kafka, written in Go.",https://github.com/infinimesh/kaf,149,3
AUXPI,go,🍭集合多家 API 的新一代图床,https://github.com/aimerforreimu/AUXPI,34,3
owlcache,go,🦉Owlcache 是一款由Golang编写的轻量级、高性能、无中心分布式的Key/Value内存缓存型的数据共享应用(一定场景下可以作为轻量型数据库来使用)。 keyword : golang cache,https://github.com/xssed/owlcache,29,3
awesome-golang-leetcode,go,📝LeetCode of algorithms with golang solution(updating).,https://github.com/kylesliu/awesome-golang-leetcode,67,3
docli,go,Docli - Command-line interfaces made easy,https://github.com/celicoo/docli,127,3
pipeline,go,A K8s-native Pipeline resource.,https://github.com/tektoncd/pipeline,220,3
istio,go,"Connect, secure, control, and observe services.",https://github.com/istio/istio,70,3
kubeedge,go,Kubernetes Native Edge Computing Framework,https://github.com/kubeedge/kubeedge,60,3
reading-go,go,Go 每日阅读和 Go 夜读 > Daily Reading Go and Night Reading Go - Go source reading and offline technical or another articles or discussion on every night.,https://github.com/developer-learning/reading-go,58,3
commento,go,"A fast, bloat-free, privacy-focused commenting platform",https://github.com/adtac/commento,57,3
protobuf,go,Go support for Google's protocol buffers,https://github.com/golang/protobuf,49,3
fyne,go,Cross platform GUI in Go based on Material Design,https://github.com/fyne-io/fyne,904,3
qri,go,you're invited to a data party!,https://github.com/qri-io/qri,242,3
crfs,go,CRFS: Container Registry Filesystem,https://github.com/google/crfs,197,3
ko,go,Build and deploy Go applications on Kubernetes,https://github.com/google/ko,95,3
GMDB,go,"GMDB is the ultra-simple, open-source, cross-platform Movie Library with Features (Search, Take Note, Watch Later, Like, Import, Learn, Instantly Torrent Magnet Watch)",https://github.com/Dentrax/GMDB,41,3
nomad,go,"Nomad is a flexible, enterprise-grade cluster scheduler designed to easily integrate into existing workflows. Nomad can run a diverse workload of micro-service, batch, containerized and non-containerized applications. Nomad is easy to operate and scale and integrates seamlessly with Consul and Vault.",https://github.com/hashicorp/nomad,39,3
red,go,Terminal log analysis tools,https://github.com/antonmedv/red,387,3
nps,go,一款轻量级、功能强大的内网穿透代理服务器。支持tcp、udp流量转发，支持内网http代理、内网socks5代理，同时支持snappy压缩（节省带宽和流量）、站点保护、加密传输、多路复用、header修改等。支持web图形化管理。,https://github.com/cnlh/nps,215,3
peloton,go,"Unified Resource Scheduler to co-schedule mixed types of workloads such as batch, stateless and stateful jobs in a single cluster for better resource utilization.",https://github.com/uber/peloton,79,3
fist,go,Lightweight Kubernetes manager,https://github.com/fanux/fist,75,3
untrak,go,"Find untracked resources in Kubernetes cluster, garbage collect them.",https://github.com/yanc0/untrak,54,3
vugu,go,Vugu: A modern UI library for Go+WebAssembly (experimental),https://github.com/vugu/vugu,275,3
chaosblade,go,An easy to use and powerful chaos engineering experiment toolkit.（一款简单易用、功能强大的混沌实验注入工具）,https://github.com/chaosblade-io/chaosblade,105,3
bitraft,go,A Bitcask Distributed Key/Value store using Raft for concensus with a Redis compatible API written in Go.,https://github.com/prologic/bitraft,50,3
